,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BEREA(~1,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
285,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,285,07:14,"MISS JUMPER by SMALL,ZACCHEA",,,,,,,"MISS JUMPER by SMALL,ZACCHEA",3,jumper,missed,berea,zacchea small,,434
286,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,286,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",3,defensive rebound,,Centre,michele judy,,
287,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,287,07:11,"SUB IN by ROBERTS,JAIME",,,,,,,"SUB IN by ROBERTS,JAIME",3,subbing in,,berea,jaime roberts,,431
288,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,288,07:11,"SUB OUT by WILLIAMS,ADRIANA",,,,,,,"SUB OUT by WILLIAMS,ADRIANA",3,subbing out,,berea,adriana williams,,431
289,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,289,07:11,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,431
290,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,290,07:11,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,431
291,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,291,06:53,,36,,36,"GOOD JUMPER by STEWART,ABIGAIL",CENTRE-W 36-36 (0),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,413
292,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,292,--,,,,,"ASSIST  by MOORE,KATIE",,,"ASSIST  by MOORE,KATIE",3,assist,,Centre,katie moore,,
293,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,293,06:29,"MISS JUMPER by ROGERS,ERICA",,,,,,,"MISS JUMPER by ROGERS,ERICA",3,jumper,missed,berea,erica rogers,,389
294,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,294,--,,,,,"REBOUND DEF by MOORE,KATIE",,,"REBOUND DEF by MOORE,KATIE",3,defensive rebound,,Centre,katie moore,,
295,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,295,06:21,,36,,38 (+2),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE-W 36-38 (-2),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",3,layup,good,Centre,alexis guy,2,381
296,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,296,06:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,377
297,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,297,06:17,"SUB IN by LOVELESS,ANNA",,,,,,,"SUB IN by LOVELESS,ANNA",3,subbing in,,berea,anna loveless,,377
298,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,298,06:17,"SUB OUT by WILLIAMS,BETHANIE",,,,,,,"SUB OUT by WILLIAMS,BETHANIE",3,subbing out,,berea,bethanie williams,,377
299,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,299,06:17,"SUB OUT by TIPPITT,KELSEY",,,,,,,"SUB OUT by TIPPITT,KELSEY",3,subbing out,,berea,kelsey tippitt,,377
300,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,300,06:17,"SUB OUT by ROGERS,ERICA",,,,,,,"SUB OUT by ROGERS,ERICA",3,subbing out,,berea,erica rogers,,377
301,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,301,06:17,"SUB OUT by ROBERTS,JAIME",,,,,,,"SUB OUT by ROBERTS,JAIME",3,subbing out,,berea,jaime roberts,,377
302,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,302,06:17,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,377
303,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,303,06:17,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,377
304,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,304,06:17,,,,,"SUB OUT by MOORE,KATIE",,,"SUB OUT by MOORE,KATIE",3,subbing out,,Centre,katie moore,,377
305,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,305,06:17,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,377
306,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,306,06:17,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,377
307,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,307,06:17,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,377
308,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,308,06:00,"MISS LAYUP by LOVELESS,ANNA",,,,,,,"MISS LAYUP by LOVELESS,ANNA",3,layup,missed,berea,anna loveless,,360
309,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,309,06:00,,,,,"BLOCK  by STEWART,ABIGAIL",,,"BLOCK  by STEWART,ABIGAIL",3,block,,Centre,abigail stewart,,360
310,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,310,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
311,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,311,05:44,,,,,"MISS LAYUP by RICE,MADISON",,,"MISS LAYUP by RICE,MADISON",3,layup,missed,Centre,madison rice,,344
312,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,312,05:44,"BLOCK  by LOVELESS,ANNA",,,,,,,"BLOCK  by LOVELESS,ANNA",3,block,,berea,anna loveless,,344
313,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,313,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,berea,,,
314,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,314,05:30,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",3,foul,,Centre,alexis guy,,330
315,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,315,05:30,"GOOD FT by ROBERTS,JAIME",37,,38 (+1),,BEREA(~1 37-38 (-1),,"GOOD FT by ROBERTS,JAIME",3,free throw,good,berea,jaime roberts,1,330
316,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,316,05:30,"GOOD FT by ROBERTS,JAIME",38,,38,,BEREA(~1 38-38 (0),,"GOOD FT by ROBERTS,JAIME",3,free throw,good,berea,jaime roberts,1,330
317,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,317,05:30,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",3,subbing in,,Centre,kendall lewis,,330
318,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,318,05:06,,,,,"MISS LAYUP by RHULE,BONNIE",,,"MISS LAYUP by RHULE,BONNIE",3,layup,missed,Centre,bonnie rhule,,306
319,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,319,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",3,offensive rebound,,Centre,madison rice,,
320,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,320,05:01,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,301
321,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,321,--,"REBOUND DEF by WILLIAMS,BETHANIE",,,,,,,"REBOUND DEF by WILLIAMS,BETHANIE",3,defensive rebound,,berea,bethanie williams,,
322,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,322,04:53,,,,,"FOUL  by MOORE,KATIE",,,"FOUL  by MOORE,KATIE",3,foul,,Centre,katie moore,,293
323,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,323,04:53,"MISS LAYUP by WILLIAMS,ADRIANA",,,,,,,"MISS LAYUP by WILLIAMS,ADRIANA",3,layup,missed,berea,adriana williams,,293
324,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,324,--,"REBOUND OFF by WILLIAMS,ADRIANA",,,,,,,"REBOUND OFF by WILLIAMS,ADRIANA",3,offensive rebound,,berea,adriana williams,,
325,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,325,04:53,"MISS 3PTR by WILLIAMS,BETHANIE",,,,,,,"MISS 3PTR by WILLIAMS,BETHANIE",3,three pointer,missed,berea,bethanie williams,,293
326,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,326,--,"REBOUND OFF by WILLIAMS,BETHANIE",,,,,,,"REBOUND OFF by WILLIAMS,BETHANIE",3,offensive rebound,,berea,bethanie williams,,
327,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,327,04:53,"SUB OUT by SMALL,ZACCHEA",,,,,,,"SUB OUT by SMALL,ZACCHEA",3,subbing out,,berea,zacchea small,,293
328,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,328,04:53,"SUB OUT by LOVELESS,ANNA",,,,,,,"SUB OUT by LOVELESS,ANNA",3,subbing out,,berea,anna loveless,,293
329,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,329,04:53,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,293
330,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,330,04:53,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,293
331,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,331,04:53,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,293
332,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,332,04:53,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,293
333,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,333,04:53,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,293
334,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,334,04:51,"SUB IN by WILLIAMS,ADRIANA",,,,,,,"SUB IN by WILLIAMS,ADRIANA",3,subbing in,,berea,adriana williams,,291
335,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,335,04:51,"SUB IN by WILLIAMS,BETHANIE",,,,,,,"SUB IN by WILLIAMS,BETHANIE",3,subbing in,,berea,bethanie williams,,291
336,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,336,04:51,"SUB IN by SMALL,ZACCHEA",,,,,,,"SUB IN by SMALL,ZACCHEA",3,subbing in,,berea,zacchea small,,291
337,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,337,04:51,"SUB IN by BARNARD,KILEY",,,,,,,"SUB IN by BARNARD,KILEY",3,subbing in,,berea,kiley barnard,,291
338,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,338,04:51,"SUB IN by LOVELESS,ANNA",,,,,,,"SUB IN by LOVELESS,ANNA",3,subbing in,,berea,anna loveless,,291
339,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,339,04:16,"TURNOVER  by WILLIAMS,ADRIANA",,,,,,,"TURNOVER  by WILLIAMS,ADRIANA",3,turnover,,berea,adriana williams,,256
340,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,340,04:14,,,,,"STEAL  by MCKNIGHT,KAITLYN",,,"STEAL  by MCKNIGHT,KAITLYN",3,steal,,Centre,,,254
341,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,341,03:49,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",3,turnover,,Centre,kendall lewis,,229
342,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,342,03:49,"STEAL  by WILLIAMS,BETHANIE",,,,,,,"STEAL  by WILLIAMS,BETHANIE",3,steal,,berea,,,229
343,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,343,03:49,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,229
344,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,344,03:49,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,229
345,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,345,03:31,"MISS 3PTR by BARNARD,KILEY",,,,,,,"MISS 3PTR by BARNARD,KILEY",3,three pointer,missed,berea,kiley barnard,,211
346,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,346,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
347,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,347,03:14,"GOOD LAYUP by WILLIAMS,ADRIANA(in the paint)",40 (+2),,38,,BEREA(~1 40-38 (+2),,"GOOD LAYUP by WILLIAMS,ADRIANA(in the paint)",3,layup,good,berea,adriana williams,2,194
348,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,348,--,"ASSIST  by LOVELESS,ANNA",,,,,,,"ASSIST  by LOVELESS,ANNA",3,assist,,berea,anna loveless,,
349,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,349,02:56,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",3,layup,missed,Centre,alexis guy,,176
350,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,350,--,,,,,"REBOUND OFF by LEWIS,KENDALL",,,"REBOUND OFF by LEWIS,KENDALL",3,offensive rebound,,Centre,kendall lewis,,
351,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,351,02:44,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",3,jumper,missed,Centre,alexis guy,,164
352,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,352,--,"REBOUND DEF by LOVELESS,ANNA",,,,,,,"REBOUND DEF by LOVELESS,ANNA",3,defensive rebound,,berea,anna loveless,,
353,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,353,02:41,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,161
354,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,354,02:41,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,161
355,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,355,02:41,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,161
356,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,356,02:41,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,161
357,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,357,02:41,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,161
358,7,berea,Berea,Centre,52-61,52,61,"13, 12, 16, 11, 52","16, 15, 12, 18, 61",13,12,16,11,52,16,15,12,18,61,1-6,3-4,12/02/15,Lose,248,No Location Recorded,8:30 PM,H,358,02:18,"MISS 3PTR by SMALL,ZACCHEA",,,,,,,"MISS 3PTR by SMALL,ZACCHEA",3,three pointer,missed,berea,zacchea small,,138
