,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,OUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
348,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,348,08:54,,,,,"MISS 3PTR by WILLIAMS,KALIN",,,"MISS 3PTR by WILLIAMS,KALIN",2,three pointer,missed,oglethorpe,kalin williams,,534
349,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,349,--,,,,,"REBOUND OFF by BUCK,EMILY",,,"REBOUND OFF by BUCK,EMILY",2,offensive rebound,,oglethorpe,emily buck,,
350,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,350,08:37,,,,,"MISS LAYUP by COLE,GABBY",,,"MISS LAYUP by COLE,GABBY",2,layup,missed,oglethorpe,gabby cole,,517
351,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,351,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
352,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,352,08:29,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,509
353,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,353,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
354,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,354,08:17,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,497
355,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,355,--,,,,,"REBOUND DEF by GILES,SARAH",,,"REBOUND DEF by GILES,SARAH",2,defensive rebound,,oglethorpe,sarah giles,,
356,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,356,08:08,"FOUL  by WINSTEAD,MARY",,,,,,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,488
357,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,357,08:08,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,488
358,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,358,08:08,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,488
359,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,359,08:08,"SUB OUT by WINSTEAD,MARY",,,,,,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,488
360,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,360,08:08,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,488
361,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,361,07:57,,35,,36 (+1),"GOOD 3PTR by COLE,GABBY",OUW 35-36 (-1),,"GOOD 3PTR by COLE,GABBY",2,three pointer,good,oglethorpe,gabby cole,3,477
362,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,362,--,,,,,"ASSIST  by WILLIAMS,KALIN",,,"ASSIST  by WILLIAMS,KALIN",2,assist,,oglethorpe,kalin williams,,
363,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,363,07:44,,,,,"SUB IN by JENKINS,KYANA",,,"SUB IN by JENKINS,KYANA",2,subbing in,,oglethorpe,kyana jenkins,,464
364,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,364,07:44,,,,,"SUB OUT by COLE,GABBY",,,"SUB OUT by COLE,GABBY",2,subbing out,,oglethorpe,gabby cole,,464
365,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,365,07:32,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,452
366,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,366,07:32,,,,,"STEAL  by JENKINS,KYANA",,,"STEAL  by JENKINS,KYANA",2,steal,,oglethorpe,,,452
367,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,367,07:32,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,452
368,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,368,07:24,,,,,"SUB IN by BLECKLEY,ALI",,,"SUB IN by BLECKLEY,ALI",2,subbing in,,oglethorpe,ali bleckley,,444
369,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,369,07:24,,,,,"SUB OUT by JOHNSTON,MARY",,,"SUB OUT by JOHNSTON,MARY",2,subbing out,,oglethorpe,mary johnston,,444
370,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,370,07:13,,,,,"MISS JUMPER by WILLIAMS,KALIN",,,"MISS JUMPER by WILLIAMS,KALIN",2,jumper,missed,oglethorpe,kalin williams,,433
371,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,371,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
372,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,372,06:53,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,413
373,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,373,--,,,,,"REBOUND DEF by JENKINS,KYANA",,,"REBOUND DEF by JENKINS,KYANA",2,defensive rebound,,oglethorpe,kyana jenkins,,
374,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,374,06:24,,,,,"MISS JUMPER by WILLIAMS,KALIN",,,"MISS JUMPER by WILLIAMS,KALIN",2,jumper,missed,oglethorpe,kalin williams,,384
375,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,375,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
376,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,376,06:22,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,382
377,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,377,06:13,,,,,"MISS JUMPER by GILES,SARAH",,,"MISS JUMPER by GILES,SARAH",2,jumper,missed,oglethorpe,sarah giles,,373
378,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,378,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
379,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,379,06:07,"TURNOVER  by MIRE,JENNA",,,,,,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,367
380,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,380,06:07,,,,,"SUB IN by COLE,GABBY",,,"SUB IN by COLE,GABBY",2,subbing in,,oglethorpe,gabby cole,,367
381,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,381,06:07,,,,,"SUB OUT by WILLIAMS,KALIN",,,"SUB OUT by WILLIAMS,KALIN",2,subbing out,,oglethorpe,kalin williams,,367
382,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,382,05:41,,,,,"MISS LAYUP by GILES,SARAH",,,"MISS LAYUP by GILES,SARAH",2,layup,missed,oglethorpe,sarah giles,,341
383,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,383,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
384,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,384,05:37,"SUB IN by WINSTEAD,MARY",,,,,,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,337
385,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,385,05:37,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,337
386,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,386,05:14,,,,,"FOUL  by COLE,GABBY",,,"FOUL  by COLE,GABBY",2,foul,,oglethorpe,gabby cole,,314
387,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,387,05:14,,,,,"SUB IN by WILLIAMS,KALIN",,,"SUB IN by WILLIAMS,KALIN",2,subbing in,,oglethorpe,kalin williams,,314
388,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,388,05:14,,,,,"SUB IN by CULPEPPER,KENDELLE",,,"SUB IN by CULPEPPER,KENDELLE",2,subbing in,,oglethorpe,kendelle culpepper,,314
389,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,389,05:14,,,,,"SUB OUT by JENKINS,KYANA",,,"SUB OUT by JENKINS,KYANA",2,subbing out,,oglethorpe,kyana jenkins,,314
390,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,390,05:14,,,,,"SUB OUT by BUCK,EMILY",,,"SUB OUT by BUCK,EMILY",2,subbing out,,oglethorpe,emily buck,,314
391,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,391,05:10,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",37 (+1),,36,,CENW 37-36 (+1),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,310
392,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,392,--,"ASSIST  by WINSTEAD,MARY",,,,,,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
393,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,393,04:46,,,,,"TURNOVER  by COLE,GABBY",,,"TURNOVER  by COLE,GABBY",2,turnover,,oglethorpe,gabby cole,,286
394,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,394,04:45,"STEAL  by MOORE,HILLARY",,,,,,,"STEAL  by MOORE,HILLARY",2,steal,,Centre,,,285
395,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,395,04:41,"GOOD 3PTR by HARTLAGE,MAGGIE(fastbreak)",40 (+4),,36,,CENW 40-36 (+4),,"GOOD 3PTR by HARTLAGE,MAGGIE(fastbreak)",2,three pointer,good,Centre,maggie(fastbreak) hartlage,3,281
396,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,396,--,"ASSIST  by WINSTEAD,MARY",,,,,,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
397,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,397,04:37,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,277
398,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,398,04:21,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,261
399,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,399,04:16,,40 (+2),,38,"GOOD JUMPER by GILES,SARAH(in the paint)",OUW 40-38 (+2),,"GOOD JUMPER by GILES,SARAH(in the paint)",2,jumper,good,oglethorpe,sarah giles,2,256
400,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,400,03:54,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,234
401,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,401,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
402,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,402,03:51,,,,,"FOUL  by GILES,SARAH",,,"FOUL  by GILES,SARAH",2,foul,,oglethorpe,sarah giles,,231
403,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,403,03:51,"GOOD FT by BAECHLE,PAIGE",41 (+3),,38,,CENW 41-38 (+3),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,231
404,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,404,03:51,"GOOD FT by BAECHLE,PAIGE",42 (+4),,38,,CENW 42-38 (+4),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,231
405,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,405,03:51,,,,,"SUB IN by BUCK,EMILY",,,"SUB IN by BUCK,EMILY",2,subbing in,,oglethorpe,emily buck,,231
406,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,406,03:51,,,,,"SUB OUT by CULPEPPER,KENDELLE",,,"SUB OUT by CULPEPPER,KENDELLE",2,subbing out,,oglethorpe,kendelle culpepper,,231
407,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,407,03:45,,,,,"TURNOVER  by WILLIAMS,KALIN",,,"TURNOVER  by WILLIAMS,KALIN",2,turnover,,oglethorpe,kalin williams,,225
408,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,408,03:43,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,223
409,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,409,03:33,,,,,"FOUL  by COLE,GABBY",,,"FOUL  by COLE,GABBY",2,foul,,oglethorpe,gabby cole,,213
410,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,410,03:24,,,,,"FOUL  by WILLIAMS,KALIN",,,"FOUL  by WILLIAMS,KALIN",2,foul,,oglethorpe,kalin williams,,204
411,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,411,03:24,"GOOD FT by HARTLAGE,MAGGIE",43 (+5),,38,,CENW 43-38 (+5),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,204
412,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,412,03:24,"GOOD FT by HARTLAGE,MAGGIE",44 (+6),,38,,CENW 44-38 (+6),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,204
413,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,413,03:02,,,,,"TURNOVER  by BLECKLEY,ALI",,,"TURNOVER  by BLECKLEY,ALI",2,turnover,,oglethorpe,ali bleckley,,182
414,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,414,03:01,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,181
415,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,415,02:41,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",46 (+8),,38,,CENW 46-38 (+8),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,161
416,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,416,--,"ASSIST  by BAECHLE,PAIGE",,,,,,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
417,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,417,02:39,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,159
418,19,oglethorpe,Centre College,Oglethorpe,46-40,46,40,"22, 24, 46","22, 18, 40",22,24,46,22,18,40,"9-10, 7-2 SAA","4-16, 2-7 SAA",02/01/13,Win,230,No Location Recorded,6:00 PM,A,418,02:15,,,,,"MISS 3PTR by COLE,GABBY",,,"MISS 3PTR by COLE,GABBY",2,three pointer,missed,oglethorpe,gabby cole,,135
